"","id","year","ship_name","route_order","port_name","original_port_name"
"2255","1",2005,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Naoetsu, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Tokuyama, Mizushima, Matsu, Matsuyama, Imabari, Takamatasu, Tokushima, Kochi, Wakayama, Fukuyama, Shibushi, Iwakuni","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Naoetsu, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Tokuyama, Mizushima, Matsu, Matsuyama, Imabari, Takamatasu, Tokushima, Kochi, Wakayama, Fukuyama, Shibushi, Iwakuni"
"2256","2",2006,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Taka","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Taka"
"2257","3",2007,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Sakaiminato, Tokuyama, Fukuyama, Satsuma Sendai, Miike","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Sakaiminato, Tokuyama, Fukuyama, Satsuma Sendai, Miike"
"2258","4",2008,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Ofunato, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Sakaiminato, Tokuyama, Fukuyama, Satsuma Sendai, Miike","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Ofunato, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Wakayama, Sakaiminato, Tokuyama, Fukuyama, Satsuma Sendai, Miike"
"2259","5",2009,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Ofunato, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Ishikariwan Shinko, Tomakomai, Sendai, Onahama, Ofunato, Akita, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Moji, Imari, Yatsushiro, Hakata, Hiroshima, Mizushima, Matsuyama, Imabari, Takamatsu, Tokushima, Kochi, Sakaiminato, Fukuyama, Satsuma Sendai, Miike"
"2260","13",2017,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Kashima, Onahama","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Kashima, Onahama"
"2261","17",2021,NA,22,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Kashima, Onahama, Hitachinaka","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Kashima, Onahama, Hitachinaka"
"2262","12",2016,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Onahama","Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Sendai, Onahama"
"2263","4",2008,NA,27,"Tokyo, Yokohama, Shimizu, Nagoya, Yokkaichi","(NSC): Tokyo, Yokohama, Shimizu, Nagoya, Yokkaichi"
"2264","4",2008,NA,21,"Tokyo, Yokohama, Shimizu, Nagoya, Yokkaichi, Osaka, Kobe, Iwakuni, Moji, Hakata","Tokyo, Yokohama, Shimizu, Nagoya, Yokkaichi, Osaka, Kobe, Iwakuni, Moji, Hakata"
"2265","5",2009,NA,27,"Tokyo, Yokohama, Shimizu, Osaka, Kobe","(JTP): Tokyo, Yokohama, Shimizu, Osaka, Kobe"
"2266","12",2016,NA,27,"Tokyo, Yokohama, Sｈimizu, Osaka, Kobe","(JTP): Tokyo, Yokohama, Sｈimizu, Osaka, Kobe"
"2267","9",2013,NA,23,"Tokyo, Yokohama, Shimizu, Yokkaichi , Nagoya","(JPT): Tokyo, Yokohama, Shimizu, Yokkaichi , Nagoya"
"2268","9",2013,NA,21,"Tokyo, Yokohama, Shimizu, Yokkaichi, Nagoya","Tokyo, Yokohama, Shimizu, Yokkaichi, Nagoya"
"2269","10",2014,NA,23,"Tokyo, Yokohama, Shimizu, Yokkaichi, Nagoya, Kobe","(JIS): Tokyo, Yokohama, Shimizu, Yokkaichi, Nagoya, Kobe"
"2270","10",2014,NA,21,"Tokyo, Yokohama, Shimizu, Yokkaichi, Nagoya, Kobe, Tomakomai","Tokyo, Yokohama, Shimizu, Yokkaichi, Nagoya, Kobe, Tomakomai(via Tokyo), Ofunato(via Tokyo), Sendai(via Tokyo)"
"2271","11",2015,NA,27,"Tokyo, Yokohama, Simizu, Osaka, Kobe","(JTP): Tokyo, Yokohama, Simizu, Osaka, Kobe"
"2272","3",2007,NA,25,"Tokyo, Yokohama, Yokkaichi, Nagoya","(KTX 3): Tokyo, Yokohama, Yokkaichi, Nagoya"
"2273","13",2017,NA,21,"Tokyo, Yokohama, Yokkaichi, Nagoya, Kobe, Tomakomai","Tokyo, Yokohama, Yokkaichi, Nagoya, Kobe, Tomakomai(via Tokyo), Ofunato(via Tokyo), Sendai(via Tokyo)"
"2274","11",2015,NA,27,"Tokyo,Kobe","(PA2): Tokyo,Kobe"
"2275","14",2018,NA,21,"Tokyo,Yokohama, Nagoya, Osaka, Kobe, Hakata, Moji","Tokyo,Yokohama, Nagoya, Osaka, Kobe, Hakata, Moji"
"2276","12",2016,NA,21,"Tokyo,Yokohama, Nagoya, Shimizu, Osaka, Kobe, Hakata, Moji","Tokyo,Yokohama, Nagoya, Shimizu, Osaka, Kobe, Hakata, Moji"
"2277","1",2005,"HUI BO QUAN",24,"Tokyo0","Tokyo(Fri)[0"
"2278","1",2005,NA,21,"Tomakomai","Tomakomai(Mon/Tue)[-3]"
"2279","11",2015,NA,21,"Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Hiroshima, Iwakuni, Otake, Tokushima, Tokuyama, Fukuyama, Shimonoseki, Sakaiminato, Takamatsu, Mizushima, Matsuyama, Iyomishima, Imabari, Kochi, Hakata, Moji, Hibiki, Nagasaki, Hososhima, Shibushi, Yatsushiro","Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Hiroshima, Iwakuni, Otake, Tokushima, Tokuyama, Fukuyama, Shimonoseki, Sakaiminato, Takamatsu, Mizushima, Matsuyama, Iyomishima, Imabari, Kochi, Hakata, Moji, Hibiki, Nagasaki, Hososhima, Shibushi, Yatsushiro"
"2280","17",2021,NA,25,"Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Sakaiminato","Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Sakaiminato"
"2281","12",2016,NA,21,"Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru","Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru"
"2282","13",2017,NA,22,"Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Tsuruga, Maizuru, Sakaiminato","(1)Busan Nihonkai: Tomakomai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Tsuruga, Maizuru, Sakaiminato"
"2283","11",2015,NA,21,"Tomakomai, Chiba, Shimizu, Niigata, Toyama, Kanazawa, Tsuruga, Maizuru, Sakaiminato, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Iyomishima, Moji","Tomakomai, Chiba, Shimizu, Niigata, Toyama, Kanazawa, Tsuruga, Maizuru, Sakaiminato, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Iyomishima, Moji"
"2284","10",2014,NA,21,"Tomakomai, Chiba, Shimizu, Niigata, Toyama, Kanazawa, Tsuruga, Toyohashi, Yakkaichi, Wakayama, Mizushima, Hiroshima, Takamatsu, Iyomishima","Tomakomai, Chiba, Shimizu, Niigata, Toyama, Kanazawa, Tsuruga, Toyohashi, Yakkaichi, Wakayama, Mizushima, Hiroshima, Takamatsu, Iyomishima"
"2285","13",2017,NA,26,"Tomakomai, Hachinohe, Sendai, Onahama, Hitachinaka, Niigata, Shimizu","(Local Ports): Tomakomai, Hachinohe, Sendai, Onahama, Hitachinaka, Niigata, Shimizu"
"2286","10",2014,NA,26,"Tomakomai, Hachinohe, Sendai, Onahama, Hitachinaka, Niigata, Shimizu, Hakata, Moji","(Local Ports): Tomakomai, Hachinohe, Sendai, Onahama, Hitachinaka, Niigata, Shimizu, Hakata, Moji"
"2287","5",2009,"Little Bear",21,"Tomakomai, Hitachinaka, Yokohama, Kawasaki, Nagoya, Osaka, Niigata, Maizuru","Tomakomai, Hitachinaka, Yokohama, Kawasaki, Nagoya, Osaka, Niigata, Maizuru"
"2288","3",2007,NA,21,"Tomakomai, Ishikariwan Shinko, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki","Tomakomai, Ishikariwan Shinko, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki"
"2289","13",2017,NA,21,"Tomakomai, Ishikariwan Shinko, Hachinohe, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru","Tomakomai, Ishikariwan Shinko, Hachinohe, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru"
"2290","8",2012,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki , Imari, Iyomishima, Shimonoseki","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki , Imari, Iyomishima, Shimonoseki"
"2291","8",2012,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari, Shimonoseki, Iyomishima","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari, Shimonoseki, Iyomishima"
"2292","12",2016,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai"
"2293","9",2013,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki , Imari, Iyomishima, Shimonoseki","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki , Imari, Iyomishima, Shimonoseki"
"2294","10",2014,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari, Iyomishima, Shimonoseki","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari, Iyomishima, Shimonoseki"
"2295","9",2013,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari, Shimonoseki, Iyomishima","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari, Shimonoseki, Iyomishima"
"2296","13",2017,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama","Tomakomai, Ishikariwan Shinko, Muroran, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama"
"2297","17",2021,NA,22,"Tomakomai, Ishikariwan Shinko, Muroran, Hachinohe, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama","Tomakomai, Ishikariwan Shinko, Muroran, Hachinohe, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Sendai, Onahama"
"2298","5",2009,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Sendai, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki","Tomakomai, Ishikariwan Shinko, Muroran, Sendai, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki"
"2299","7",2011,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Sendai, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki , Imari","Tomakomai, Ishikariwan Shinko, Muroran, Sendai, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki , Imari"
"2300","7",2011,NA,21,"Tomakomai, Ishikariwan Shinko, Muroran, Sendai, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari","Tomakomai, Ishikariwan Shinko, Muroran, Sendai, Akita, Sakata, Niigata, Naoetsu, Toyama Shinko, Kanazawa, Sakaiminato, Chiba, Tokyo, Yokohama, Shimizu, Nagoya, Toyohashi, Yokkaichi, Osaka, Kobe, Mizushima, Fukuyama, Hiroshima, Tokushima, Takamatsu, Moji, Imabari, Matsuyama, Yatsushiro, Kumamoto, Nagasaki, Imari"
"2301","17",2021,NA,25,"Tomakomai, Kushiro, Ishikariwan Shinko, Hachinohe, Sakaiminato, Maizuru, Tsuruga, Kanazawa, Toyama Shinko, Niigata, Akita, Naoetsu","Tomakomai, Kushiro, Ishikariwan Shinko, Hachinohe, Sakaiminato, Maizuru, Tsuruga, Kanazawa, Toyama Shinko, Niigata, Akita, Naoetsu"
"2302","17",2021,NA,22,"Tomakomai, Kushiro, Ishikariwan Shinko, Hachinohe, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru, Hamada","Tomakomai, Kushiro, Ishikariwan Shinko, Hachinohe, Sendai, Akita, Niigata, Naoetsu, Toyama Shinko, Sakata, Kanazawa, Sakaiminato, Tsuruga, Maizuru, Hamada"
"2303","10",2014,NA,21,"Tomakomai, Naoetsu","Tomakomai, Naoetsu"
"2304","11",2015,NA,21,"Tomakomai, Niigata","(HAS): Tomakomai, Niigata"
"2305","13",2017,NA,23,"Tomakomai, Niigata, Akita","(HAS2): Tomakomai, Niigata, Akita"
"2306","4",2008,NA,21,"Tomakomai, Niigata, Toyama Shinko, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Kure, Moji","Tomakomai, Niigata, Toyama Shinko, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Kure, Moji"
"2307","6",2010,NA,21,"Tomakomai, Niigata, Toyama Shinko, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Moji","Tomakomai, Niigata, Toyama Shinko, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Moji"
"2308","8",2012,NA,21,"Tomakomai, Niigata, Toyama Shinko, Chiba, Shimizu, Toyohashi, Yokkaichi, Wakayama, Iyomishima, Mizushima, Hiroshima, Takamatsu, Moji","Tomakomai, Niigata, Toyama Shinko, Chiba, Shimizu, Toyohashi, Yokkaichi, Wakayama, Iyomishima, Mizushima, Hiroshima, Takamatsu, Moji"
"2309","9",2013,NA,21,"Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Chiba, Shimizu, Toyohashi, Yokkaichi, Wakayama, Iyomishima, Mizushima, Hiroshima, Takamatsu, Moji","Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Chiba, Shimizu, Toyohashi, Yokkaichi, Wakayama, Iyomishima, Mizushima, Hiroshima, Takamatsu, Moji"
"2310","10",2014,NA,21,"Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Chiba, Shimizu, Toyohashi, Yokkaichi, Wakayama, Mizushima, Hiroshima, Takamatsu, Iyomishima","Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Chiba, Shimizu, Toyohashi, Yokkaichi, Wakayama, Mizushima, Hiroshima, Takamatsu, Iyomishima"
"2311","12",2016,NA,22,"Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Sakaiminato","(1)Busan Nihonkai: Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Sakaiminato"
"2312","11",2015,NA,21,"Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Sakaiminato, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Iyomishima, Moji","Tomakomai, Niigata, Toyama Shinko, Kanazawa, Tsuruga, Maizuru, Sakaiminato, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Iyomishima, Moji"
"2313","3",2007,NA,21,"Tomakomai, Niigata, Toyama Shinko, Sakaiminato, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Kure, Moji","Tomakomai, Niigata, Toyama Shinko, Sakaiminato, Chiba, Shimizu, Toyohashi, Yokkaichi, Mizushima, Hiroshima, Takamatsu, Kure, Moji"
"2314","3",2007,NA,21,"Tomakomai, Yokohama","Tomakomai, Yokohama"
"2315","1",2005,NA,21,"Tomakomai, Yokohama, Chiba, Osaka","Tomakomai, Yokohama,  Chiba, Osaka"
"2316","1",2005,NA,21,"Tomakomai, Yokohama, Chiba, Osaka, Hakata","Tomakomai, Yokohama,  Chiba, Osaka, Hakata"
"2317","5",2009,NA,21,"Tomakomai, Yokohama, Kobe","Tomakomai, Yokohama, Kobe"
"2318","11",2015,NA,21,"Tomakomai, Yokohama, Kobe, Hakata","Tomakomai, %Yokohama, Kobe, Hakata"
"2319","10",2014,"Golden Arrow",21,"Tomakomai, Yokohama, Nagoya, Osaka, Kobe, Hakata, Shimonoseki","%Tomakomai, %Yokohama, %Nagoya, %Osaka, %Kobe, %Hakata, %Shimonoseki"
"2320","2",2006,NA,21,"Tomakomai, Yokohama, Osaka","Tomakomai, Yokohama, Osaka"
"2321","1",2005,"STAR GEIRANGER",32,"TomakomaiHitachinaka","%Tomakomai/%Hitachinaka"
"2322","3",2007,"STAR CARRIER",23,"TomakomaiSatSun","Tomakomai(Sat/Sun[0]"
"2323","17",2021,"MOL PREMIUM",27,"Toronto, Montreal","Toronto, Montreal"
"2324","1",2005,NA,29,"Townsville","Townsville"
"2325","4",2008,NA,24,"Toyama Shiko","Toyama Shiko(Tue)[0]"
"2326","1",2005,"HEUNG-A OSAKA",23,"Toyama Shinko","Toyama Shinko(Tue)[-2]"
"2327","10",2014,NA,23,"Toyama Shinko, Niigata","(HBS): Toyama Shinko, Niigata"
"2328","7",2011,NA,21,"Toyama Shinko, Tomakomai, Niigata","Toyama Shinko, Tomakomai, Niigata"
"2329","3",2007,"PRIMORYE MARU",21,"Toyama Shinko, Yokohama, Nagoya, Kobe, Moji","Toyama Shinko, Yokohama, Nagoya, Kobe, Moji"
"2330","1",2005,"KOTA HADIAH",21,"Toyamashinko","Toyamashinko(Wed)[-6]"
"2331","2",2006,NA,21,"Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai","Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai"
"2332","1",2005,NA,21,"Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai, Hitachi","Toyamashinko, Niigata, Tomakomai, Hachinohe, Sendai, Hitachi"
"2333","1",2005,"PRIMORYE MARU",21,"Toyamashinko, Yokohama, Nagoya, Kobe, Moji","Toyamashinko, Yokohama, Nagoya, Kobe, Moji"
"2334","1",2005,"HEUNG-A MANILA",22,"Toyohashi","Toyohashi(Thu)[-2]"
"2335","1",2005,NA,22,"Toyohashi, Chiba, Hitachi","Toyohashi, Chiba, Hitachi"
"2336","6",2010,NA,22,"Toyohashi, Hitachi, Chiba","Toyohashi, Hitachi, Chiba"
"2337","4",2008,NA,22,"Toyohashi, Hitachi, Chiba, Yokosuka, Yokohama","Toyohashi, Hitachi, Chiba, Yokosuka, Yokohama"
"2338","1",2005,NA,22,"Toyohashi, Yokohama, Chiba, Hitachi","Toyohashi, Yokohama, Chiba, Hitachi"
"2339","1",2005,NA,24,"TP Kobe, Shimizu","TP-9: Kobe, Shimizu"
"2340","1",2005,"CAP MELVILLE",29,"Trieste","Trieste"
"2341","17",2021,"A VESSEL",29,"Tripoli","Tripoli(Mon/Tue)[29]"
"2342","1",2005,"ASIAN CYGNUS",22,"Tsuruga","Tsuruga(Tue)"
"2343","1",2005,"EAGLE EXPRESS",26,"Tuticorin","Tuticorin"
"2344","10",2014,"JOSCO LILY",21,"TYKS","TYKS"
"2345","1",2005,"HAPPY STAR",23,"Ube","Ube(Mon)"
